Timestamp,Username,VideoID,Comment,Date,Cleaning,Normalisasi,Tokenization,Stopwords_Removal,Stemming,Translated,Sentiment_polarity,Sentiment
2024-07-22T03:30:42Z,@gymtube6276,FE4iq7BzZAA,Dan ahirnya Zelenski mendadak menggelar KTT perdamain di Kyiv dan sekarang russia di undang 🤣,2024-07-22T03:30:42Z,dan ahirnya zelenski mendadak menggelar ktt perdamain di kyiv dan sekarang russia di undang,dan ahirnya zelenski mendadak menggelar ktt perdamain di kyiv dan sekarang russia di undang,"['dan', 'ahirnya', 'zelenski', 'mendadak', 'menggelar', 'ktt', 'perdamain', 'di', 'kyiv', 'dan', 'sekarang', 'russia', 'di', 'undang']","['ahirnya', 'zelenski', 'mendadak', 'menggelar', 'ktt', 'perdamain', 'kyiv', 'russia', 'undang']",ahirnya zelenski dadak gelar ktt perdamain kyiv russia undang,"In the end, Zelenski suddenly held an invited Kyiv Russian peace summit",0.0,neutral
2024-07-22T03:29:49Z,@Maniesjengger,FE4iq7BzZAA,Embuktikan presiden di amerika tidak punya power.. Beda sama konoha wkwkw,2024-07-22T03:29:49Z,embuktikan presiden di amerika tidak punya power beda sama konoha wkwkw,embuktikan presiden di amerika tidak punya power beda sama konoha wkwkw,"['embuktikan', 'presiden', 'di', 'amerika', 'tidak', 'punya', 'power', 'beda', 'sama', 'konoha', 'wkwkw']","['embuktikan', 'presiden', 'amerika', 'power', 'beda', 'konoha', 'wkwkw']",embuktikan presiden amerika power beda konoha wkwkw,proving that the American president's power is different from Konoha hahaha,0.06666666666666667,positive
2024-07-22T03:22:40Z,@alura3787,FE4iq7BzZAA,"Yes akhirnya dai nyerah juga ya saatnya jagoan ku yg menang yaitu Donald Trump , semangat buat partai Republik saatnya kemenangan berpihak padamu ,mari saatnya kita kalahkan partai Demokrat",2024-07-22T03:22:40Z,yes akhirnya dai nyerah juga ya saatnya jagoan ku yg menang yaitu donald trump semangat buat partai republik saatnya kemenangan berpihak padamu mari saatnya kita kalahkan partai demokrat,yes akhirnya dai nyerah juga ya saatnya jagoan ku yang menang yaitu donald trump semangat buat partai republik saatnya kemenangan berpihak padamu mari saatnya kita kalahkan partai demokrat,"['yes', 'akhirnya', 'dai', 'nyerah', 'juga', 'ya', 'saatnya', 'jagoan', 'ku', 'yang', 'menang', 'yaitu', 'donald', 'trump', 'semangat', 'buat', 'partai', 'republik', 'saatnya', 'kemenangan', 'berpihak', 'padamu', 'mari', 'saatnya', 'kita', 'kalahkan', 'partai', 'demokrat']","['yes', 'dai', 'nyerah', 'jagoan', 'ku', 'menang', 'donald', 'trump', 'semangat', 'partai', 'republik', 'kemenangan', 'berpihak', 'padamu', 'mari', 'kalahkan', 'partai', 'demokrat']",yes dai nyerah jago ku menang donald trump semangat partai republik menang pihak pada mari kalah partai demokrat,"Yes, if I give up, my champion will win, Donald Trump, the spirit of the Republican Party will win, let's lose, the Democratic Party will lose",0.8,positive
2024-07-22T03:19:56Z,@Musafir_homeless,FE4iq7BzZAA,"Dah tua, suka tidur ketika rapat, sering jatuh dari tangga dan parahnya suka asal ngomong karena mulai pikun.😮.",2024-07-22T03:19:56Z,dah tua suka tidur ketika rapat sering jatuh dari tangga dan parahnya suka asal ngomong karena mulai pikun,sudah tua suka tidur ketika rapat sering jatuh dari tangga dan parahnya suka asal mengomong karena mulai pikun,"['sudah', 'tua', 'suka', 'tidur', 'ketika', 'rapat', 'sering', 'jatuh', 'dari', 'tangga', 'dan', 'parahnya', 'suka', 'asal', 'mengomong', 'karena', 'mulai', 'pikun']","['tua', 'suka', 'tidur', 'rapat', 'jatuh', 'tangga', 'parahnya', 'suka', 'mengomong', 'pikun']",tua suka tidur rapat jatuh tangga parah suka omong pikun,old likes to sleep close falls down the stairs severely likes to talk senile,-0.027777777777777776,negative
2024-07-22T03:11:21Z,@Imman-u7d,FE4iq7BzZAA,Sdh diramalkan Donald Trump akan jadi Presiden USA 🙏,2024-07-22T03:11:21Z,sdh diramalkan donald trump akan jadi presiden usa,sudah diramalkan donald trump akan jadi presiden usah,"['sudah', 'diramalkan', 'donald', 'trump', 'akan', 'jadi', 'presiden', 'usah']","['diramalkan', 'donald', 'trump', 'presiden']",ramal donald trump presiden,donald trump's presidential predictions,0.0,neutral
2024-07-22T03:08:05Z,@HealingFamily-op1dj,FE4iq7BzZAA,Bekeng kacau dunia..,2024-07-22T03:08:05Z,bekeng kacau dunia,bekeng kacau dunia,"['bekeng', 'kacau', 'dunia']","['bekeng', 'kacau', 'dunia']",bekeng kacau dunia,screw up the world,0.0,neutral
2024-07-22T03:07:24Z,@indrasetyawan5682,FE4iq7BzZAA,"semoga trump bisa jadi, 5th biden benar-benar sudah mengacaukan dunia sampai Indonesia yang cuma anak manis duduk di pojokan kena banyak getahnya",2024-07-22T03:07:24Z,semoga trump bisa jadi 5th biden benarbenar sudah mengacaukan dunia sampai indonesia yang cuma anak manis duduk di pojokan kena banyak getahnya,semoga trump bisa jadi 5th biden benarbenar sudah mengacaukan dunia sampai indonesia yang cuma anak manis duduk di pojokan kena banyak getahnya,"['semoga', 'trump', 'bisa', 'jadi', '5th', 'biden', 'benarbenar', 'sudah', 'mengacaukan', 'dunia', 'sampai', 'indonesia', 'yang', 'cuma', 'anak', 'manis', 'duduk', 'di', 'pojokan', 'kena', 'banyak', 'getahnya']","['semoga', 'trump', '5th', 'biden', 'benarbenar', 'mengacaukan', 'dunia', 'indonesia', 'anak', 'manis', 'duduk', 'pojokan', 'kena', 'getahnya']",moga trump 5th biden benarbenar acau dunia indonesia anak manis duduk pojok kena getah,"I hope Trump 5th Biden really messes up the Indonesian world, the sweet child sitting in the corner gets the rubber",0.275,positive
2024-07-22T03:07:14Z,@faozanzan4576,FE4iq7BzZAA,Joe Biden mundur luar biasa ngasih kesempatan sama yg muda2,2024-07-22T03:07:14Z,joe biden mundur luar biasa ngasih kesempatan sama yg muda2,joe biden mundur luar biasa mengasih kesempatan sama yang muda2,"['joe', 'biden', 'mundur', 'luar', 'biasa', 'mengasih', 'kesempatan', 'sama', 'yang', 'muda2']","['joe', 'biden', 'mundur', 'mengasih', 'kesempatan', 'muda2']",joe biden mundur asih sempat muda2,joe biden resigns asih was young,0.1,positive
2024-07-22T03:06:00Z,@sandrosihombing9332,FE4iq7BzZAA,"Moga aja Trum,,,,kalah dlm pilpres AS jika Trum menang geo politik dunia akan semakin panas,<br>Karna tram anti muslim.",2024-07-22T03:06:00Z,moga aja trumkalah dlm pilpres as jika trum menang geo politik dunia akan semakin panaskarna tram anti muslim,moga saja trumkalah dalam pilpres as jika trum menang geo politik dunia akan semakin panaskarna tram anti muslim,"['moga', 'saja', 'trumkalah', 'dalam', 'pilpres', 'as', 'jika', 'trum', 'menang', 'geo', 'politik', 'dunia', 'akan', 'semakin', 'panaskarna', 'tram', 'anti', 'muslim']","['moga', 'trumkalah', 'pilpres', 'as', 'trum', 'menang', 'geo', 'politik', 'dunia', 'panaskarna', 'tram', 'anti', 'muslim']",moga trumkalah pilpres as trum menang geo politik dunia panaskarna tram anti muslim,I hope Trump loses the presidential election as Trump wins. World geopolitics is hot because trams are anti-Muslim,0.08333333333333333,positive
2024-07-22T03:04:48Z,@abdurrahmanjoenoes7384,FE4iq7BzZAA,Baguslah😅,2024-07-22T03:04:48Z,baguslah,baguslah,['baguslah'],['baguslah'],bagus,Good,0.7,positive
2024-07-22T03:03:57Z,@YulianusEden-ip1eb,FE4iq7BzZAA,"Klu diindonesia diturunkn sampe ke anak cucu ,,,utk jadi pejabat,,,😅",2024-07-22T03:03:57Z,klu diindonesia diturunkn sampe ke anak cucu utk jadi pejabat,kalau diindonesia diturunkn sampai ke anak cucu untuk jadi pejabat,"['kalau', 'diindonesia', 'diturunkn', 'sampai', 'ke', 'anak', 'cucu', 'untuk', 'jadi', 'pejabat']","['diindonesia', 'diturunkn', 'anak', 'cucu', 'pejabat']",indonesia diturunkn anak cucu jabat,Indonesia has been passed down by its descendants to positions of power,-0.15555555555555556,negative
2024-07-22T03:02:05Z,@arismustofa4029,FE4iq7BzZAA,"setelah gagal &quot;head shot&quot; Trump, dia sadar gak bakaL menang lawan Trump",2024-07-22T03:02:05Z,setelah gagal head shot trump dia sadar gak bakal menang lawan trump,setelah gagal head shot trump dia sadar tidak bakal menang lawan trump,"['setelah', 'gagal', 'head', 'shot', 'trump', 'dia', 'sadar', 'tidak', 'bakal', 'menang', 'lawan', 'trump']","['gagal', 'head', 'shot', 'trump', 'sadar', 'menang', 'lawan', 'trump']",gagal head shot trump sadar menang lawan trump,failed head shot trump realized he won against trump,-0.5,negative
2024-07-22T03:00:54Z,@Faqih3092,FE4iq7BzZAA,Kakek pelindung zionis,2024-07-22T03:00:54Z,kakek pelindung zionis,kakek pelindung zionis,"['kakek', 'pelindung', 'zionis']","['kakek', 'pelindung', 'zionis']",kakek lindung zionis,Zionist protective grandfather,0.0,neutral
2024-07-22T02:53:44Z,@natashaabreyaa,FE4iq7BzZAA,ok,2024-07-22T02:53:44Z,ok,ok,['ok'],['ok'],ok,ok,0.5,positive
2024-07-22T02:52:30Z,@sopian5758,FE4iq7BzZAA,Amin amin amin ya tuhan Allah amin amin kau harus bertanggung  jawab di hadapan tuhan Allah amin amin amin,2024-07-22T02:52:30Z,amin amin amin ya tuhan allah amin amin kau harus bertanggung jawab di hadapan tuhan allah amin amin amin,amin amin amin ya tuhan allah amin amin kau harus bertanggung jawab di hadapan tuhan allah amin amin amin,"['amin', 'amin', 'amin', 'ya', 'tuhan', 'allah', 'amin', 'amin', 'kau', 'harus', 'bertanggung', 'jawab', 'di', 'hadapan', 'tuhan', 'allah', 'amin', 'amin', 'amin']","['amin', 'amin', 'amin', 'tuhan', 'allah', 'amin', 'amin', 'kau', 'bertanggung', 'hadapan', 'tuhan', 'allah', 'amin', 'amin', 'amin']",amin amin amin tuhan allah amin amin kau tanggung hadap tuhan allah amin amin amin,amen amen amen god of allah amen amen you are responsible before god allah amen amen amen,0.2,positive
2024-07-22T02:52:00Z,@Billy-t1k,FE4iq7BzZAA,Alhamdulillah....😂😂😂😂.... kekuasaan mu sudah berakhir....,2024-07-22T02:52:00Z,alhamdulillah kekuasaan mu sudah berakhir,alhamdulillah kekuasaan mu sudah berakhir,"['alhamdulillah', 'kekuasaan', 'mu', 'sudah', 'berakhir']","['alhamdulillah', 'kekuasaan', 'mu']",alhamdulillah kuasa mu,Thank God for your power,0.0,neutral
2024-07-22T02:51:33Z,@ehasoleha2701,FE4iq7BzZAA,Smoga beden di hati tuanya menyadari atas perbuatannya yg salah terhadap Palestina dan di hari tuanya banyak banyak ibadah.,2024-07-22T02:51:33Z,smoga beden di hati tuanya menyadari atas perbuatannya yg salah terhadap palestina dan di hari tuanya banyak banyak ibadah,semoga beden di hati tuanya menyadari atas perbuatannya yang salah terhadap palestina dan di hari tuanya banyak banyak ibadah,"['semoga', 'beden', 'di', 'hati', 'tuanya', 'menyadari', 'atas', 'perbuatannya', 'yang', 'salah', 'terhadap', 'palestina', 'dan', 'di', 'hari', 'tuanya', 'banyak', 'banyak', 'ibadah']","['semoga', 'beden', 'hati', 'tuanya', 'menyadari', 'perbuatannya', 'salah', 'palestina', 'tuanya', 'ibadah']",moga beden hati tua sadar buat salah palestina tua ibadah,hopefully old hearts realize they made a mistake old Palestine worship,0.1,positive
2024-07-22T02:47:49Z,@user-nb9ex9mh4e,FE4iq7BzZAA,Orang pikun sudah sadar bahwa dia sudah tua,2024-07-22T02:47:49Z,orang pikun sudah sadar bahwa dia sudah tua,orang pikun sudah sadar bahwa dia sudah tua,"['orang', 'pikun', 'sudah', 'sadar', 'bahwa', 'dia', 'sudah', 'tua']","['orang', 'pikun', 'sadar', 'tua']",orang pikun sadar tua,senile people are conscious of being old,0.1,positive
2024-07-22T02:47:06Z,@Rizkikk,FE4iq7BzZAA,Jangankan mundur Mati juga lebih baik,2024-07-22T02:47:06Z,jangankan mundur mati juga lebih baik,jangankan mundur mati juga lebih baik,"['jangankan', 'mundur', 'mati', 'juga', 'lebih', 'baik']","['mundur', 'mati']",mundur mati,back off,0.0,neutral
2024-07-22T02:39:28Z,@ridwanharyanto3203,FE4iq7BzZAA,Pak joe biden mundur akan meningkat suara capres dari partai demokrat...,2024-07-22T02:39:28Z,pak joe biden mundur akan meningkat suara capres dari partai demokrat,pak joe biden mundur akan meningkat suara capres dari partai demokrat,"['pak', 'joe', 'biden', 'mundur', 'akan', 'meningkat', 'suara', 'capres', 'dari', 'partai', 'demokrat']","['joe', 'biden', 'mundur', 'meningkat', 'suara', 'capres', 'partai', 'demokrat']",joe biden mundur tingkat suara capres partai demokrat,Joe Biden resigns Democratic presidential candidate's vote level,0.0,neutral
2024-07-22T02:39:22Z,@mhasiswaabadi3448,FE4iq7BzZAA,Khawatirnya nnti klo harus berhadapan dg vladimir putin &amp; xi jinping tidurnya kumat,2024-07-22T02:39:22Z,khawatirnya nnti klo harus berhadapan dg vladimir putin xi jinping tidurnya kumat,khawatirnya nanti kalau harus berhadapan dengan vladimir putin xi jinping tidurnya kumat,"['khawatirnya', 'nanti', 'kalau', 'harus', 'berhadapan', 'dengan', 'vladimir', 'putin', 'xi', 'jinping', 'tidurnya', 'kumat']","['khawatirnya', 'berhadapan', 'vladimir', 'putin', 'xi', 'jinping', 'tidurnya', 'kumat']",khawatir hadap vladimir putin xi jinping tidur kumat,worried about Vladimir Putin Xi Jinping sleeping again,0.0,neutral
2024-07-22T02:38:45Z,@user-tf3hh2nx8w,FE4iq7BzZAA,"insyaAllah, mundur nya Jojo akan langsung stroke atas kekejaman yg dilakukannya terhadap masyarakat Gaza Palestina. .",2024-07-22T02:38:45Z,insyaallah mundur nya jojo akan langsung stroke atas kekejaman yg dilakukannya terhadap masyarakat gaza palestina,insyaallah mundur ya jojo akan langsung stroke atas kekejaman yang dilakukannya terhadap masyarakat gaza palestina,"['insyaallah', 'mundur', 'ya', 'jojo', 'akan', 'langsung', 'stroke', 'atas', 'kekejaman', 'yang', 'dilakukannya', 'terhadap', 'masyarakat', 'gaza', 'palestina']","['insyaallah', 'mundur', 'jojo', 'langsung', 'stroke', 'kekejaman', 'dilakukannya', 'masyarakat', 'gaza', 'palestina']",insyaallah mundur jojo langsung stroke kejam laku masyarakat gaza palestina,"God willing, Jojo will step down and immediately give a cruel stroke to the people of Gaza, Palestine",-0.30185185185185187,negative
2024-07-22T02:37:54Z,@R.padmosobroto,FE4iq7BzZAA,Di konoha seorang  bocah di hujat di suruh ngaca gak mundur tetep gass wkwkwk,2024-07-22T02:37:54Z,di konoha seorang bocah di hujat di suruh ngaca gak mundur tetep gass wkwkwk,di konoha seorang bocah di hujat di suruh mengaca tidak mundur tetap gass wkwkwk,"['di', 'konoha', 'seorang', 'bocah', 'di', 'hujat', 'di', 'suruh', 'mengaca', 'tidak', 'mundur', 'tetap', 'gass', 'wkwkwk']","['konoha', 'bocah', 'hujat', 'suruh', 'mengaca', 'mundur', 'gass', 'wkwkwk']",konoha bocah hujat suruh kaca mundur gass wkwkwk,where is the blasphemy child telling the page to go back gass wkwkwk,0.0,neutral
2024-07-22T02:37:22Z,@ykwim9536,FE4iq7BzZAA,Mestinya msuk panti jompo nih orang.....,2024-07-22T02:37:22Z,mestinya msuk panti jompo nih orang,mestinya masuk panti jompo nih orang,"['mestinya', 'masuk', 'panti', 'jompo', 'nih', 'orang']","['mestinya', 'masuk', 'panti', 'jompo', 'nih', 'orang']",mesti masuk panti jompo nih orang,This person must go into a nursing home,0.0,neutral
2024-07-22T02:36:28Z,@DAENG-t1k,FE4iq7BzZAA,"Keputusan biden sdh tepat, dia tak mau memanggung konsikwensi keadaan dunia kedepannya yg akan semakin kacau dengan perang",2024-07-22T02:36:28Z,keputusan biden sdh tepat dia tak mau memanggung konsikwensi keadaan dunia kedepannya yg akan semakin kacau dengan perang,keputusan biden sudah tepat dia tak mau memanggung konsikwensi keadaan dunia kedepannya yang akan semakin kacau dengan perang,"['keputusan', 'biden', 'sudah', 'tepat', 'dia', 'tak', 'mau', 'memanggung', 'konsikwensi', 'keadaan', 'dunia', 'kedepannya', 'yang', 'akan', 'semakin', 'kacau', 'dengan', 'perang']","['keputusan', 'biden', 'memanggung', 'konsikwensi', 'dunia', 'kedepannya', 'kacau', 'perang']",putus biden manggung konsikwensi dunia depan kacau perang,Biden's break up will result in a chaotic future world war,0.0,neutral
2024-07-22T02:33:01Z,@frederikrichardFRANCIS28170,FE4iq7BzZAA,"BRAVO 2🐎 <br>HALELUJAH <br>PUJI <br>ABBA YAHWEH <br>YANG <br>BERTAHTA <br>DI ATAS <br>KERUBIN <br>KUDUS7X<br>MENGURAPI<br>KAMALA HARRIS <br>FIRST LADY <br>PRESIDENT US🇺🇸,<br>WELCOME <br>HOME<br>SWEET<br>HOME<br>WHITE HOUSE <br>NAMA<br>TUHAN<br>DI MULIAKAN <br>AMEN.",2024-07-22T02:35:38Z,bravo halelujah puji abba yahweh yang bertahta di atas kerubin kudus7xmengurapikamala harris first lady president uswelcome homesweethomewhite house namatuhandi muliakan amen,bravo halelujah puji abba yahweh yang bertahta di atas kerubin kudus7xmengurapikamala harris first lady president uswelcome homesweethomewhite house namatuhandi muliakan amin,"['bravo', 'halelujah', 'puji', 'abba', 'yahweh', 'yang', 'bertahta', 'di', 'atas', 'kerubin', 'kudus7xmengurapikamala', 'harris', 'first', 'lady', 'president', 'uswelcome', 'homesweethomewhite', 'house', 'namatuhandi', 'muliakan', 'amin']","['bravo', 'halelujah', 'puji', 'abba', 'yahweh', 'bertahta', 'kerubin', 'kudus7xmengurapikamala', 'harris', 'first', 'lady', 'president', 'uswelcome', 'homesweethomewhite', 'house', 'namatuhandi', 'muliakan', 'amin']",bravo halelujah puji abba yahweh bertahta kerubin kudus7xmengurapikamala harris first lady president uswelcome homesweethomewhite house namatuhandi mulia amin,bravo hallelujah praise abba yahweh enthroned cherubim kudus7xmengurapikamala harris first lady president uswelcome homesweethomewhite house namathudi glorious amen,0.25,positive
2024-07-22T02:31:47Z,@muhammadthoat1326,FE4iq7BzZAA,Tua bangka mau mati juga,2024-07-22T02:31:47Z,tua bangka mau mati juga,tua bangka mau mati juga,"['tua', 'bangka', 'mau', 'mati', 'juga']","['tua', 'bangka', 'mati']",tua bangka mati,old fart dies,0.1,positive
2024-07-22T02:30:43Z,@rofikngalam8699,FE4iq7BzZAA,Pak tua..... 81 th <br>Mundurlah PK TUAAA...<br>BIKIN KACAU DUNIA,2024-07-22T02:30:43Z,pak tua th mundurlah pk tuaaa bikin kacau dunia,pak tua tahu mundurlah pakai tuaaa bikin kacau dunia,"['pak', 'tua', 'tahu', 'mundurlah', 'pakai', 'tuaaa', 'bikin', 'kacau', 'dunia']","['tua', 'mundurlah', 'pakai', 'tuaaa', 'bikin', 'kacau', 'dunia']",tua mundur pakai tuaaa bikin kacau dunia,the old man goes back and uses the old man to mess up the world,0.0062500000000000056,positive
2024-07-22T02:29:18Z,@ahmadsolihin4514,FE4iq7BzZAA,Udh pikun biden istrht saja rumah😂,2024-07-22T02:29:18Z,udh pikun biden istrht saja rumah,sudah pikun biden istrht saja rumah,"['sudah', 'pikun', 'biden', 'istrht', 'saja', 'rumah']","['pikun', 'biden', 'istrht', 'rumah']",pikun biden istrht rumah,senile biden retires home,0.0,neutral
2024-07-22T02:29:03Z,@BRICS272,FE4iq7BzZAA,Kehancuran amerika sudah didepan mata ... Amerika latin udah mengajukan bergabung dengan brics,2024-07-22T02:29:03Z,kehancuran amerika sudah didepan mata amerika latin udah mengajukan bergabung dengan brics,kehancuran amerika sudah didepan mata amerika latin sudah mengajukan bergabung dengan brics,"['kehancuran', 'amerika', 'sudah', 'didepan', 'mata', 'amerika', 'latin', 'sudah', 'mengajukan', 'bergabung', 'dengan', 'brics']","['kehancuran', 'amerika', 'didepan', 'mata', 'amerika', 'latin', 'mengajukan', 'bergabung', 'brics']",hancur amerika depan mata amerika latin aju gabung brics,"America is destroying before the eyes of Latin America, let's join BRICS",-0.2,negative
2024-07-22T02:28:49Z,@DhaniDhani-g6n,FE4iq7BzZAA,Brapo rusia,2024-07-22T02:28:49Z,brapo rusia,brapo rusia,"['brapo', 'rusia']","['brapo', 'rusia']",brapo rusia,brapo rusia,0.0,neutral
2024-07-22T02:27:55Z,@DineEinstein,FE4iq7BzZAA,"Asyik, bakal perang dunia. <br>Sudah nyiapin bibit singkong😂 ini",2024-07-22T02:27:55Z,asyik bakal perang dunia sudah nyiapin bibit singkong ini,asyik bakal perang dunia sudah nyiapin bibit singkong ini,"['asyik', 'bakal', 'perang', 'dunia', 'sudah', 'nyiapin', 'bibit', 'singkong', 'ini']","['asyik', 'perang', 'dunia', 'nyiapin', 'bibit', 'singkong']",asyik perang dunia nyiapin bibit singkong,having fun preparing cassava seeds for the world war,0.3,positive
2024-07-22T02:27:41Z,@luqar1f,FE4iq7BzZAA,"Kakek biden mundur, otomatis paman zelensky jantungan, makan tak kenyang tidur tak sleeping, kuatir uwak Sam cabut semua pasokan senjata buat hadapin pakde Putin al naser bin stalin 😂😂😂😂😂😂😂",2024-07-22T02:27:41Z,kakek biden mundur otomatis paman zelensky jantungan makan tak kenyang tidur tak sleeping kuatir uwak sam cabut semua pasokan senjata buat hadapin pakde putin al naser bin stalin,kakek biden mundur otomatis paman zelensky jantungan makan tak kenyang tidur tak sleeping kuatir uwak sama cabut semua pasokan senjata buat menghadapi pakde putin al naser bin stalin,"['kakek', 'biden', 'mundur', 'otomatis', 'paman', 'zelensky', 'jantungan', 'makan', 'tak', 'kenyang', 'tidur', 'tak', 'sleeping', 'kuatir', 'uwak', 'sama', 'cabut', 'semua', 'pasokan', 'senjata', 'buat', 'menghadapi', 'pakde', 'putin', 'al', 'naser', 'bin', 'stalin']","['kakek', 'biden', 'mundur', 'otomatis', 'paman', 'zelensky', 'jantungan', 'makan', 'kenyang', 'tidur', 'sleeping', 'kuatir', 'uwak', 'cabut', 'pasokan', 'senjata', 'menghadapi', 'pakde', 'putin', 'al', 'naser', 'bin', 'stalin']",kakek biden mundur otomatis paman zelensky jantung makan kenyang tidur sleeping kuatir uwak cabut pasok senjata hadap pakde putin al naser bin stalin,"Grandpa Biden resigns automatically, Uncle Zelensky, heart, eat full, sleep, worry, uwak removes weapons supply, face Pak Putin, Al Naser Bin Stalin",0.35,positive
2024-07-22T02:21:58Z,@hijajNurul,FE4iq7BzZAA,Perang dunia ❤❤,2024-07-22T02:21:58Z,perang dunia,perang dunia,"['perang', 'dunia']","['perang', 'dunia']",perang dunia,world War,0.0,neutral
2024-07-22T02:15:52Z,@nebogaracia1218,FE4iq7BzZAA,Hmmm makin aneh nih Amerika keknya,2024-07-22T02:15:52Z,hmmm makin aneh nih amerika keknya,hmmm makin aneh nih amerika kayaknya,"['hmmm', 'makin', 'aneh', 'nih', 'amerika', 'kayaknya']","['hmmm', 'aneh', 'nih', 'amerika', 'kayaknya']",hmmm aneh nih amerika kayak,"hmmm, America is strange",-0.05,negative
